date,item,sales,marketing_expense,economic_indicator,competitor_pricing
5/16/2019,1,28,3552,111,94
5/17/2019,1,45,3937,134,91
5/18/2019,1,33,3819,101,92
5/19/2019,1,27,2891,106,93
5/20/2019,1,38,3675,116,92
5/21/2019,1,24,3756,121,94
5/22/2019,1,31,3258,111,97
5/23/2019,1,37,2501,102,98
5/24/2019,1,33,3483,124,90
5/25/2019,1,34,2782,110,90
5/26/2019,1,15,2660,129,93
5/27/2019,1,28,3551,120,94
5/28/2019,1,22,2846,100,95
5/29/2019,1,29,3542,103,97
5/30/2019,1,35,3616,131,91
5/31/2019,1,29,3341,107,98
6/1/2019,1,39,3761,138,91
6/2/2019,1,20,2805,139,92
6/3/2019,1,31,2654,103,98
6/4/2019,1,26,3775,108,97
6/5/2019,1,24,2529,124,96
6/6/2019,1,43,3590,112,92
6/7/2019,1,37,3344,116,94
6/8/2019,1,38,2579,122,98
6/9/2019,1,23,3921,130,92
6/10/2019,1,41,2529,129,95
6/11/2019,1,33,3715,137,90
6/12/2019,1,37,3793,103,91
6/13/2019,1,36,2847,124,91
6/14/2019,1,37,3651,130,97
6/15/2019,1,39,3655,114,95
6/16/2019,1,24,2958,116,90
6/17/2019,1,23,3522,127,97
6/18/2019,1,31,2550,128,93
6/19/2019,1,29,3089,100,92
6/20/2019,1,31,2652,130,97
6/21/2019,1,40,2531,126,91
6/22/2019,1,32,3036,129,94
6/23/2019,1,26,3429,129,95
6/24/2019,1,28,3559,107,93
6/25/2019,1,30,3706,130,98
6/26/2019,1,29,2689,139,92
6/27/2019,1,29,2914,104,95
6/28/2019,1,33,3781,132,90
6/29/2019,1,42,3278,103,91
6/30/2019,1,24,3760,101,97
7/1/2019,1,31,2800,134,94
7/2/2019,1,35,3811,123,94
7/3/2019,1,32,3098,110,90
7/4/2019,1,35,2899,119,98
7/5/2019,1,30,2969,135,95
7/6/2019,1,44,2530,104,97
7/7/2019,1,30,3029,123,93
7/8/2019,1,39,3357,104,93
7/9/2019,1,35,2505,134,95
7/10/2019,1,39,3871,133,95
7/11/2019,1,36,2762,123,93
7/12/2019,1,50,2780,105,92
7/13/2019,1,35,2862,109,90
7/14/2019,1,36,3887,130,91
7/15/2019,1,34,3263,128,96
7/16/2019,1,38,2895,111,93
7/17/2019,1,34,3968,123,98
7/18/2019,1,47,3586,102,97
7/19/2019,1,33,3148,118,97
7/20/2019,1,45,2931,140,97
7/21/2019,1,31,2540,128,95
7/22/2019,1,44,3427,108,97
7/23/2019,1,24,3824,128,93
7/24/2019,1,38,2762,124,92
7/25/2019,1,45,3764,112,90
7/26/2019,1,34,2878,134,93
7/27/2019,1,40,3720,102,93
7/28/2019,1,31,3868,123,92
7/29/2019,1,25,3377,126,98
7/30/2019,1,33,3245,115,96
7/31/2019,1,33,2836,118,91
8/1/2019,1,31,2601,102,91
8/2/2019,1,40,2883,117,90
8/3/2019,1,37,3656,121,91
8/4/2019,1,23,3513,127,91
8/5/2019,1,32,3873,106,90
8/6/2019,1,23,3181,129,90
8/7/2019,1,23,3338,131,91
8/8/2019,1,40,3020,140,93
8/9/2019,1,30,2974,124,97
8/10/2019,1,29,3153,125,97
8/11/2019,1,25,3670,103,91
8/12/2019,1,32,2632,136,92
8/13/2019,1,33,2583,115,96
8/14/2019,1,24,2727,137,95
8/15/2019,1,28,2655,125,94
8/16/2019,1,24,3042,100,97
8/17/2019,1,39,3235,127,97
8/18/2019,1,27,3235,123,97
8/19/2019,1,24,3511,128,93
8/20/2019,1,23,3022,127,90
8/21/2019,1,29,3410,137,90
8/22/2019,1,34,3877,136,93
8/23/2019,1,25,3192,136,93
8/24/2019,1,36,2803,128,98
8/25/2019,1,20,2799,131,94
8/26/2019,1,28,2531,113,91
8/27/2019,1,35,3491,136,94
8/28/2019,1,34,3717,115,96
8/29/2019,1,31,3964,131,93
8/30/2019,1,35,3971,131,96
8/31/2019,1,41,3384,136,92
9/1/2019,1,23,3923,130,90
9/2/2019,1,30,2855,140,90
9/3/2019,1,24,3052,113,95
9/4/2019,1,44,2923,120,92
9/5/2019,1,26,2598,133,90
9/6/2019,1,38,3554,131,96
9/7/2019,1,30,3386,126,92
9/8/2019,1,26,2976,106,93
9/9/2019,1,25,3974,127,96
9/10/2019,1,34,2841,137,93
9/11/2019,1,22,2830,117,94
9/12/2019,1,26,3989,109,90
9/13/2019,1,28,2764,102,91
9/14/2019,1,44,3140,121,91
9/15/2019,1,29,3675,131,93
9/16/2019,1,28,3193,128,90
9/17/2019,1,21,3206,123,96
9/18/2019,1,32,3227,111,92
9/19/2019,1,30,2766,117,95
9/20/2019,1,36,2757,108,96
9/21/2019,1,24,3191,101,98
9/22/2019,1,29,3359,129,98
9/23/2019,1,19,3730,137,90
9/24/2019,1,22,2526,126,98
9/25/2019,1,35,2533,128,97
9/26/2019,1,31,3440,123,92
9/27/2019,1,35,3661,135,97
9/28/2019,1,29,2790,133,96
9/29/2019,1,26,3208,137,96
9/30/2019,1,26,3714,107,92
10/1/2019,1,21,3821,137,93
10/2/2019,1,23,2612,115,92
10/3/2019,1,35,3241,132,96
10/4/2019,1,31,3534,108,97
10/5/2019,1,34,3419,133,91
10/6/2019,1,26,3067,103,95
10/7/2019,1,27,3180,138,94
10/8/2019,1,28,2999,134,92
10/9/2019,1,25,3679,131,92
10/10/2019,1,34,2522,126,91
10/11/2019,1,28,2925,136,92
10/12/2019,1,31,3498,132,92
10/13/2019,1,28,3711,119,91
10/14/2019,1,24,3563,124,93
10/15/2019,1,22,3108,106,97
10/16/2019,1,23,3762,129,93
10/17/2019,1,26,3554,139,94
10/18/2019,1,33,3230,119,98
10/19/2019,1,31,3409,139,98
10/20/2019,1,28,2560,111,92
10/21/2019,1,24,3609,102,92
10/22/2019,1,35,2954,140,96
10/23/2019,1,26,3611,104,93
10/24/2019,1,24,2580,138,97
10/25/2019,1,38,2683,106,95
10/26/2019,1,26,3618,105,93
10/27/2019,1,22,2982,132,90
10/28/2019,1,27,3356,102,92
10/29/2019,1,27,3113,116,90
10/30/2019,1,25,3337,133,96
10/31/2019,1,25,3537,135,97
11/1/2019,1,35,3929,120,95
11/2/2019,1,30,3965,121,95
11/3/2019,1,20,3218,126,94
11/4/2019,1,25,3725,116,97
11/5/2019,1,27,3959,134,95
11/6/2019,1,40,2645,112,98
11/7/2019,1,29,3225,102,98
11/8/2019,1,28,3222,138,95
11/9/2019,1,37,2857,114,92
11/10/2019,1,24,3729,120,98
11/11/2019,1,18,2771,135,98
11/12/2019,1,22,3055,111,96
11/13/2019,1,23,3641,122,92
11/14/2019,1,29,3987,100,94
11/15/2019,1,31,3365,124,95
11/16/2019,1,33,2560,134,95
11/17/2019,1,23,2789,126,91
11/18/2019,1,27,3597,122,92
11/19/2019,1,32,3013,115,92
11/20/2019,1,33,3252,128,91
11/21/2019,1,28,3542,111,98
11/22/2019,1,28,3482,107,95
11/23/2019,1,42,2866,126,91
11/24/2019,1,28,3037,130,94
11/25/2019,1,28,3190,127,91
11/26/2019,1,33,3061,130,92
11/27/2019,1,24,3914,100,91
11/28/2019,1,34,3397,110,96
11/29/2019,1,32,2565,104,96
11/30/2019,1,32,2883,106,98
12/1/2019,1,18,2811,109,94
12/2/2019,1,18,3206,128,90
12/3/2019,1,16,2622,100,95
12/4/2019,1,23,3514,112,91
12/5/2019,1,23,3821,107,96
12/6/2019,1,20,3359,140,98
12/7/2019,1,23,3520,131,91
12/8/2019,1,20,3380,103,91
12/9/2019,1,15,3032,110,90
12/10/2019,1,17,3520,116,98
12/11/2019,1,19,2994,114,97
12/12/2019,1,15,2966,137,90
12/13/2019,1,17,2767,116,98
12/14/2019,1,20,3831,105,98
12/15/2019,1,17,2720,121,96
12/16/2019,1,25,3013,128,92
12/17/2019,1,23,3716,125,92
12/18/2019,1,21,2734,140,90
12/19/2019,1,21,3135,136,98
12/20/2019,1,17,3028,111,93
12/21/2019,1,27,3223,101,96
12/22/2019,1,22,2513,109,95
12/23/2019,1,23,3494,128,95
12/24/2019,1,24,2867,117,94
12/25/2019,1,26,3192,121,90
12/26/2019,1,25,3569,116,93
12/27/2019,1,23,2807,100,91
12/28/2019,1,19,3837,121,91
12/29/2019,1,23,2801,102,98
12/30/2019,1,20,2757,127,96
12/31/2019,1,20,3931,122,92
1/1/2020,1,20,3723,125,97
1/2/2020,1,17,3915,102,96
1/3/2020,1,26,3765,138,93
1/4/2020,1,24,2885,136,92
1/5/2020,1,10,3669,100,90
1/6/2020,1,15,2947,102,96
1/7/2020,1,12,3231,122,90
1/8/2020,1,20,3979,140,96
1/9/2020,1,17,3297,133,98
1/10/2020,1,27,3880,129,90
1/11/2020,1,21,3442,116,96
1/12/2020,1,10,2560,123,91
1/13/2020,1,20,2784,127,98
1/14/2020,1,13,2862,127,97
1/15/2020,1,12,3256,102,95
1/16/2020,1,22,2799,129,98
1/17/2020,1,22,2662,132,98
1/18/2020,1,28,2799,125,90
1/19/2020,1,11,2992,108,98
1/20/2020,1,9,3999,107,90
1/21/2020,1,22,3993,134,95
1/22/2020,1,10,2826,101,94
1/23/2020,1,29,2628,106,91
1/24/2020,1,30,2639,130,95
1/25/2020,1,26,3435,125,95
1/26/2020,1,13,2995,111,96
1/27/2020,1,16,3119,125,96
1/28/2020,1,26,2814,106,90
1/29/2020,1,17,3179,134,91
1/30/2020,1,23,2690,118,96
1/31/2020,1,23,3889,136,97
2/1/2020,1,29,3169,140,92
2/2/2020,1,17,3897,115,90
2/3/2020,1,25,3678,124,97
2/4/2020,1,20,2523,119,93
2/5/2020,1,27,2944,133,97
2/6/2020,1,21,2810,105,92
2/7/2020,1,25,3557,126,95
2/8/2020,1,25,3186,134,92
2/9/2020,1,15,2763,108,96
2/10/2020,1,16,3904,114,97
2/11/2020,1,23,3348,139,90
2/12/2020,1,18,2946,126,98
2/13/2020,1,19,3076,134,98
2/14/2020,1,27,2890,136,95
2/15/2020,1,23,3226,118,92
2/16/2020,1,17,3398,128,95
2/17/2020,1,19,3362,130,98
2/18/2020,1,6,3079,114,93
2/19/2020,1,13,3634,139,95
2/20/2020,1,28,2795,104,91
2/21/2020,1,33,2845,129,94
2/22/2020,1,31,3572,107,97
2/23/2020,1,19,3683,137,96
2/24/2020,1,19,3211,130,94
2/25/2020,1,23,3640,136,96
2/26/2020,1,14,3244,117,98
2/27/2020,1,27,2960,124,92
2/28/2020,1,24,3825,131,97
3/1/2020,1,37,3794,125,91
3/2/2020,1,24,3187,106,94
3/3/2020,1,21,3794,109,97
3/4/2020,1,28,2784,124,93
3/5/2020,1,33,3371,102,92
3/6/2020,1,29,3699,119,90
3/7/2020,1,33,2750,119,96
3/8/2020,1,31,2874,111,91
3/9/2020,1,26,2587,109,98
3/10/2020,1,26,3048,122,92
3/11/2020,1,20,3153,130,96
3/12/2020,1,32,2733,134,94
3/13/2020,1,27,3115,124,93
3/14/2020,1,17,2559,136,91
3/15/2020,1,18,2973,107,97
3/16/2020,1,19,3146,129,98
3/17/2020,1,21,3718,125,95
3/18/2020,1,24,3200,120,90
3/19/2020,1,16,2629,130,95
3/20/2020,1,34,3286,120,98
3/21/2020,1,34,3822,126,97
3/22/2020,1,39,3979,130,96
3/23/2020,1,20,3629,133,90
3/24/2020,1,26,3464,119,96
3/25/2020,1,20,3166,122,97
3/26/2020,1,25,2711,135,93
3/27/2020,1,34,2813,138,95
3/28/2020,1,35,3037,112,90
3/29/2020,1,22,3362,107,96
3/30/2020,1,21,3803,131,92
3/31/2020,1,29,3141,119,98
4/1/2020,1,22,3515,114,94
4/2/2020,1,27,3500,108,91
4/3/2020,1,34,3124,125,92
4/4/2020,1,37,2573,126,91
4/5/2020,1,32,2563,110,95
4/6/2020,1,30,3126,102,93
4/7/2020,1,33,3088,134,98
4/8/2020,1,25,3968,107,95
4/9/2020,1,28,3874,122,92
4/10/2020,1,35,3518,100,91
4/11/2020,1,29,3790,103,96
4/12/2020,1,33,3850,113,91
4/13/2020,1,26,2531,115,96
4/14/2020,1,25,3372,129,95
4/15/2020,1,19,2627,121,96
4/16/2020,1,25,3831,113,94
4/17/2020,1,25,3345,120,90
4/18/2020,1,37,3339,116,96
4/19/2020,1,25,3052,107,93
4/20/2020,1,19,3109,128,92
4/21/2020,1,24,2942,115,98
4/22/2020,1,31,3986,101,91
4/23/2020,1,20,3290,129,91
4/24/2020,1,33,3231,110,94
4/25/2020,1,29,3833,140,93
4/26/2020,1,35,2583,123,90
4/27/2020,1,18,2966,117,96
4/28/2020,1,24,3294,122,98
4/29/2020,1,28,2826,132,90
4/30/2020,1,40,3143,130,97
5/1/2020,1,37,3701,106,92
5/2/2020,1,41,3613,133,95
5/3/2020,1,37,3126,117,97
5/4/2020,1,22,3977,124,91
5/5/2020,1,26,3426,105,92
5/6/2020,1,37,2991,114,93
5/7/2020,1,32,2853,126,93
5/8/2020,1,33,3749,112,94
5/9/2020,1,32,3914,107,94
5/10/2020,1,40,3172,114,91
5/11/2020,1,23,2934,140,95
5/12/2020,1,30,2884,125,92
5/13/2020,1,25,2880,127,94
5/14/2020,1,39,3839,139,97
5/15/2020,1,32,3584,125,96
5/16/2020,1,32,2679,129,93
5/17/2020,1,39,2737,134,95
5/18/2020,1,22,2884,125,97
5/19/2020,1,34,2535,126,97
5/20/2020,1,16,2805,107,91
5/21/2020,1,28,3222,109,93
5/22/2020,1,36,3080,107,92
5/23/2020,1,53,2764,114,90
5/24/2020,1,32,2991,129,93
5/25/2020,1,25,3875,130,95
5/26/2020,1,33,3693,135,98
5/27/2020,1,21,3295,137,93
5/28/2020,1,25,3714,117,98
5/29/2020,1,30,2505,138,93
5/30/2020,1,27,2898,130,94
5/31/2020,1,38,3432,112,92
6/1/2020,1,28,2918,117,91
6/2/2020,1,36,3859,118,98
6/3/2020,1,31,2723,124,96
6/4/2020,1,35,2914,121,93
6/5/2020,1,41,2938,134,97
6/6/2020,1,49,3684,105,95
6/7/2020,1,46,3556,126,93
6/8/2020,1,26,3654,129,95
6/9/2020,1,31,3155,122,94
6/10/2020,1,28,3869,113,97
6/11/2020,1,29,2710,106,92
6/12/2020,1,42,3722,136,91
6/13/2020,1,38,3513,121,98
6/14/2020,1,45,3523,136,90
6/15/2020,1,31,3586,101,96
6/16/2020,1,39,3394,104,92
6/17/2020,1,30,2818,116,96
6/18/2020,1,36,3386,109,91
6/19/2020,1,41,3805,112,93
6/20/2020,1,48,2960,114,92
6/21/2020,1,37,3921,129,91
6/22/2020,1,25,3785,113,92
6/23/2020,1,31,3680,102,96
6/24/2020,1,24,2513,100,93
6/25/2020,1,33,3738,101,91
6/26/2020,1,35,3633,116,95
6/27/2020,1,31,3576,117,94
6/28/2020,1,51,3081,129,90
6/29/2020,1,31,3398,104,94
6/30/2020,1,27,3520,109,96
7/1/2020,1,33,3174,129,95
7/2/2020,1,40,3325,130,95
7/3/2020,1,46,2832,138,90
7/4/2020,1,51,2772,133,92
7/5/2020,1,43,3110,103,92
7/6/2020,1,33,3430,138,95
7/7/2020,1,45,3271,103,91
7/8/2020,1,41,2926,130,94
7/9/2020,1,43,3723,138,93
7/10/2020,1,29,3421,112,92
7/11/2020,1,31,3932,121,97
7/12/2020,1,42,3435,122,98
7/13/2020,1,44,2714,134,95
7/14/2020,1,41,3846,117,91
7/15/2020,1,35,2880,136,93
7/16/2020,1,37,3914,113,97
7/17/2020,1,43,3447,126,95
7/18/2020,1,50,3437,100,97
7/19/2020,1,35,3553,129,95
7/20/2020,1,23,3874,114,92
7/21/2020,1,37,3664,124,98
7/22/2020,1,21,2926,131,91
7/23/2020,1,36,2684,114,94
7/24/2020,1,35,2974,112,93
7/25/2020,1,43,2987,100,91
7/26/2020,1,49,3851,139,91
7/27/2020,1,34,3755,110,90
7/28/2020,1,30,3742,107,98
7/29/2020,1,23,3081,133,94
7/30/2020,1,35,3194,104,92
7/31/2020,1,47,3716,128,93
8/1/2020,1,28,3079,108,96
8/2/2020,1,19,2548,135,92
8/3/2020,1,28,3978,125,91
8/4/2020,1,32,3437,100,95
8/5/2020,1,30,2655,130,93
8/6/2020,1,44,3017,110,93
8/7/2020,1,31,2825,112,91
8/8/2020,1,37,3273,113,98
8/9/2020,1,40,3360,100,93
8/10/2020,1,33,2929,135,94
8/11/2020,1,35,3403,118,94
8/12/2020,1,26,2777,121,97
8/13/2020,1,34,3463,129,96
8/14/2020,1,29,3659,103,97
8/15/2020,1,35,3545,137,95
8/16/2020,1,30,3409,121,97
8/17/2020,1,30,3425,127,98
8/18/2020,1,22,3257,137,92
8/19/2020,1,37,3533,112,95
8/20/2020,1,33,3180,110,93
8/21/2020,1,28,2589,111,92
8/22/2020,1,40,3382,123,97
8/23/2020,1,33,3849,116,90
8/24/2020,1,26,2500,129,92
8/25/2020,1,24,3373,117,96
8/26/2020,1,23,3420,131,98
8/27/2020,1,38,2608,119,98
8/28/2020,1,32,2588,140,96
8/29/2020,1,28,3145,139,92
8/30/2020,1,41,3999,137,96
8/31/2020,1,26,3554,102,98
9/1/2020,1,30,3969,114,92
9/2/2020,1,31,3996,113,95
9/3/2020,1,25,3836,117,90
9/4/2020,1,34,3308,132,91
9/5/2020,1,28,3340,100,94
9/6/2020,1,36,3582,137,92
9/7/2020,1,26,3863,122,97
9/8/2020,1,24,3207,101,92
9/9/2020,1,24,2772,140,96
9/10/2020,1,23,3784,124,90
9/11/2020,1,27,2577,128,91
9/12/2020,1,37,3011,132,94
9/13/2020,1,37,3529,119,98
9/14/2020,1,27,3153,133,96
9/15/2020,1,22,2923,136,97
9/16/2020,1,28,3601,105,95
9/17/2020,1,35,3751,130,97
9/18/2020,1,28,3312,131,97
9/19/2020,1,26,2692,137,95
9/20/2020,1,35,3907,122,98
9/21/2020,1,24,3996,136,97
9/22/2020,1,25,2560,134,94
9/23/2020,1,19,2607,125,97
9/24/2020,1,27,3337,124,90
9/25/2020,1,28,3730,125,95
9/26/2020,1,41,3388,108,91
9/27/2020,1,29,3311,139,93
9/28/2020,1,25,3544,100,90
9/29/2020,1,22,3828,133,94
9/30/2020,1,21,3041,138,90
10/1/2020,1,28,3246,102,93
10/2/2020,1,33,3419,107,98
10/3/2020,1,25,3231,131,90
10/4/2020,1,33,3851,116,94
10/5/2020,1,21,2991,106,91
10/6/2020,1,31,3071,115,94
10/7/2020,1,20,3971,120,92
10/8/2020,1,27,3369,120,94
10/9/2020,1,29,3711,132,98
10/10/2020,1,45,2740,122,95
10/11/2020,1,35,3228,122,92
10/12/2020,1,29,2717,135,91
10/13/2020,1,31,3619,106,93
10/14/2020,1,22,3810,123,92
10/15/2020,1,24,2505,105,94
10/16/2020,1,30,2567,129,98
10/17/2020,1,38,3898,102,92
10/18/2020,1,34,3676,116,90
10/19/2020,1,14,2919,120,90
10/20/2020,1,29,2706,103,96
10/21/2020,1,29,3955,120,96
10/22/2020,1,34,3242,111,93
10/23/2020,1,39,2566,110,98
10/24/2020,1,34,3566,111,98
10/25/2020,1,29,3228,122,94
10/26/2020,1,23,3194,118,96
10/27/2020,1,24,3600,121,98
10/28/2020,1,41,2831,104,90
10/29/2020,1,32,3426,126,92
10/30/2020,1,32,2999,140,94
10/31/2020,1,39,3321,100,92
11/1/2020,1,29,3355,108,92
11/2/2020,1,28,3822,134,97
11/3/2020,1,25,3827,132,97
11/4/2020,1,25,2684,132,93
11/5/2020,1,33,3592,127,92
11/6/2020,1,38,3657,108,91
11/7/2020,1,29,2847,118,98
11/8/2020,1,42,3991,130,98
11/9/2020,1,23,2572,119,93
11/10/2020,1,24,2950,131,91
11/11/2020,1,32,3113,101,97
11/12/2020,1,29,3804,105,98
11/13/2020,1,43,2755,128,90
11/14/2020,1,25,2969,129,91
11/15/2020,1,35,3835,100,97
11/16/2020,1,24,3667,129,94
11/17/2020,1,30,3904,108,96
11/18/2020,1,23,3998,111,92
11/19/2020,1,35,3669,132,90
11/20/2020,1,34,2771,136,96
11/21/2020,1,30,3046,122,91
11/22/2020,1,32,3838,138,96
11/23/2020,1,20,3550,110,92
11/24/2020,1,29,3881,125,92
11/25/2020,1,24,3546,116,91
11/26/2020,1,25,3053,136,90
11/27/2020,1,31,3300,119,93
11/28/2020,1,38,3764,104,94
11/29/2020,1,39,3563,107,94
11/30/2020,1,27,3627,106,94
12/1/2020,1,18,3040,113,92
12/2/2020,1,24,3762,126,94
12/3/2020,1,20,3683,115,98
12/4/2020,1,27,2702,127,90
12/5/2020,1,20,3652,107,93
12/6/2020,1,22,3700,110,94
12/7/2020,1,21,3892,140,94
12/8/2020,1,21,3303,129,96
12/9/2020,1,19,3689,104,97
12/10/2020,1,23,2543,103,98
12/11/2020,1,18,3871,120,96
12/12/2020,1,16,2686,126,90
12/13/2020,1,23,3535,109,93
12/14/2020,1,15,3759,117,96
12/15/2020,1,18,3339,140,92
12/16/2020,1,21,3993,138,98
12/17/2020,1,21,3306,117,92
12/18/2020,1,31,3288,129,96
12/19/2020,1,17,3002,130,97
12/20/2020,1,14,2588,131,95
12/21/2020,1,13,3612,108,93
12/22/2020,1,21,3001,123,92
12/23/2020,1,19,3290,130,97
12/24/2020,1,25,3408,115,93
12/25/2020,1,29,3631,140,97
12/26/2020,1,19,3137,123,96
12/27/2020,1,29,2869,117,94
12/28/2020,1,22,3212,111,96
12/29/2020,1,17,2724,107,97
12/30/2020,1,25,3224,112,97
12/31/2020,1,25,3316,102,90
1/1/2021,1,31,3444,109,93
1/2/2021,1,20,2655,117,96
1/3/2021,1,34,3152,128,96
1/4/2021,1,17,3747,132,97
1/5/2021,1,22,3868,128,91
1/6/2021,1,16,3240,130,96
1/7/2021,1,22,2746,101,94
1/8/2021,1,23,2637,128,97
1/9/2021,1,24,3167,107,92
1/10/2021,1,24,3305,135,95
1/11/2021,1,23,3395,121,90
1/12/2021,1,22,3995,132,90
1/13/2021,1,22,2794,111,95
1/14/2021,1,18,3948,101,94
1/15/2021,1,22,3090,118,92
1/16/2021,1,15,3210,139,93
1/17/2021,1,24,3017,125,93
1/18/2021,1,17,3139,103,90
1/19/2021,1,14,2652,108,91
1/20/2021,1,14,2685,113,94
1/21/2021,1,11,3039,126,93
1/22/2021,1,17,2962,115,95
1/23/2021,1,24,2620,109,91
1/24/2021,1,14,3153,104,93
1/25/2021,1,19,3497,100,98
1/26/2021,1,24,2964,106,90
1/27/2021,1,30,2591,135,95
1/28/2021,1,18,3185,105,96
1/29/2021,1,23,3004,125,93
1/30/2021,1,27,3057,108,90
1/31/2021,1,19,3546,119,90
2/1/2021,1,13,3323,131,97
2/2/2021,1,20,2586,105,93
2/3/2021,1,15,3386,123,93
2/4/2021,1,23,2948,106,93
2/5/2021,1,26,2816,138,91
2/6/2021,1,26,2892,129,98
2/7/2021,1,33,3565,125,96
2/8/2021,1,16,3830,104,97
2/9/2021,1,27,3792,114,90
2/10/2021,1,29,3595,116,96
2/11/2021,1,27,3740,100,94
2/12/2021,1,28,2638,105,93
2/13/2021,1,35,2943,129,93
2/14/2021,1,24,2654,112,91
2/15/2021,1,15,2640,124,96
2/16/2021,1,20,3749,114,98
2/17/2021,1,21,3679,123,97
2/18/2021,1,21,2721,135,91
2/19/2021,1,36,3149,134,98
2/20/2021,1,36,3692,118,92
2/21/2021,1,21,2799,102,95
2/22/2021,1,21,2994,136,96
2/23/2021,1,18,3227,123,91
2/24/2021,1,21,3849,102,95
2/25/2021,1,20,3525,116,90
2/26/2021,1,24,3794,105,98
2/27/2021,1,22,3195,120,92
2/28/2021,1,29,2699,104,90
2/29/2021,1,18,3982,111,94
3/1/2021,1,27,2713,125,92
3/2/2021,1,28,2587,133,90
3/3/2021,1,28,2539,132,98
3/4/2021,1,30,3959,111,97
3/5/2021,1,41,3148,130,98
3/6/2021,1,32,2624,113,96
3/7/2021,1,21,3039,109,96
3/8/2021,1,31,3332,100,90
3/9/2021,1,26,3989,100,93
3/10/2021,1,33,3342,112,96
3/11/2021,1,28,3856,122,96
3/12/2021,1,35,2841,105,97
3/13/2021,1,36,3190,119,90
3/14/2021,1,18,2681,139,94
3/15/2021,1,18,3800,109,94
3/16/2021,1,26,3041,127,92
3/17/2021,1,28,3609,137,98
3/18/2021,1,28,3763,122,98
3/19/2021,1,29,3516,106,92
3/20/2021,1,27,3589,116,95
3/21/2021,1,23,3335,114,98
3/22/2021,1,29,3909,123,94
3/23/2021,1,27,3916,131,97
3/24/2021,1,23,3444,121,97
3/25/2021,1,28,2558,128,98
3/26/2021,1,22,3467,130,93
3/27/2021,1,34,2964,133,92
3/28/2021,1,25,2627,138,91
3/29/2021,1,36,3549,123,95
3/30/2021,1,27,3190,140,94
3/31/2021,1,24,3829,124,94
4/1/2021,1,38,3642,118,97
4/2/2021,1,34,2839,114,97
4/3/2021,1,37,2830,134,92
4/4/2021,1,30,3806,130,97
4/5/2021,1,29,2684,134,92
4/6/2021,1,27,2939,108,95
4/7/2021,1,38,2949,132,90
4/8/2021,1,40,2612,122,92
4/9/2021,1,40,2597,110,90
4/10/2021,1,42,3503,121,91
4/11/2021,1,30,3177,113,97
4/12/2021,1,29,3843,109,95
4/13/2021,1,22,3088,138,95
4/14/2021,1,50,3139,106,95
4/15/2021,1,31,2637,113,96
4/16/2021,1,39,3029,126,95
4/17/2021,1,41,3007,114,92
4/18/2021,1,18,3958,130,91
4/19/2021,1,22,3695,134,97
4/20/2021,1,32,2886,106,93
4/21/2021,1,37,3430,133,93
4/22/2021,1,31,2819,106,98
4/23/2021,1,26,3270,101,97
4/24/2021,1,43,2870,112,96
4/25/2021,1,33,3032,117,95
4/26/2021,1,31,3018,112,91
4/27/2021,1,25,2588,122,98
4/28/2021,1,28,3918,124,92
4/29/2021,1,31,3058,119,95
4/30/2021,1,42,2822,125,93
5/1/2021,1,46,2721,126,98
5/2/2021,1,24,3562,134,94
5/3/2021,1,29,3655,107,95
5/4/2021,1,28,3502,107,95
5/5/2021,1,27,3636,129,98
5/6/2021,1,46,2769,127,96
5/7/2021,1,41,3355,102,92
5/8/2021,1,37,3086,119,95
5/9/2021,1,31,3042,121,91
5/10/2021,1,23,3670,140,93
5/11/2021,1,23,3134,101,90
5/12/2021,1,22,2529,128,95
5/13/2021,1,44,3806,118,94
5/14/2021,1,39,2764,122,97
5/15/2021,1,37,3744,138,92
5/16/2021,1,24,2777,117,98
5/17/2021,1,26,2774,132,96
5/18/2021,1,29,3743,123,91
5/19/2021,1,33,3727,120,93
5/20/2021,1,31,3716,111,96
5/21/2021,1,44,2771,138,98
5/22/2021,1,28,3595,133,91
5/23/2021,1,25,3945,124,92
5/24/2021,1,39,3347,136,98
5/25/2021,1,37,3140,113,91
5/26/2021,1,40,3768,115,92
5/27/2021,1,23,3601,126,91
5/28/2021,1,29,2812,124,94
5/29/2021,1,47,2764,119,93
5/30/2021,1,27,3085,133,93
5/31/2021,1,31,3555,139,97
6/1/2021,1,37,2757,129,91
6/2/2021,1,34,3697,132,98
6/3/2021,1,42,2585,119,91
6/4/2021,1,49,3816,138,95
6/5/2021,1,42,2737,120,91
6/6/2021,1,40,3048,120,94
6/7/2021,1,40,3962,130,90
6/8/2021,1,29,2730,134,95
6/9/2021,1,40,3458,129,95
6/10/2021,1,36,3744,120,95
6/11/2021,1,42,3216,118,94
6/12/2021,1,44,3569,122,91
6/13/2021,1,41,2666,115,96
6/14/2021,1,39,3346,126,97
6/15/2021,1,43,3615,113,94
6/16/2021,1,37,3347,103,94
6/17/2021,1,46,2701,121,90
6/18/2021,1,36,3272,115,91
6/19/2021,1,38,3630,128,97
6/20/2021,1,22,2768,108,93
6/21/2021,1,44,3546,109,92
6/22/2021,1,39,3038,116,97
6/23/2021,1,32,2983,100,98
6/24/2021,1,44,3933,101,97
6/25/2021,1,58,3368,116,94
6/26/2021,1,37,3948,115,94
6/27/2021,1,32,3879,127,91
6/28/2021,1,39,3014,107,90
6/29/2021,1,34,3633,101,98
