date,item,sales,marketing_expense,economic_indicator,competitor_pricing
5/12/2018,8,110,3291,108,92
5/13/2018,8,62,2747,111,91
5/14/2018,8,84,2625,116,91
5/15/2018,8,74,2853,124,91
5/16/2018,8,71,2941,108,98
5/17/2018,8,72,3324,113,95
5/18/2018,8,100,3006,106,95
5/19/2018,8,100,2750,106,91
5/20/2018,8,66,2887,105,96
5/21/2018,8,69,3393,106,91
5/22/2018,8,63,3458,115,97
5/23/2018,8,87,2714,111,94
5/24/2018,8,76,3185,131,93
5/25/2018,8,91,3251,121,93
5/26/2018,8,97,2724,130,94
5/27/2018,8,64,3175,122,91
5/28/2018,8,74,2743,133,95
5/29/2018,8,88,3489,126,98
5/30/2018,8,79,3380,114,94
5/31/2018,8,88,2814,118,98
6/1/2018,8,87,2641,130,91
6/2/2018,8,108,2677,133,97
6/3/2018,8,49,3028,119,94
6/4/2018,8,74,2736,133,91
6/5/2018,8,86,2711,133,91
6/6/2018,8,72,2951,107,91
6/7/2018,8,94,2798,104,91
6/8/2018,8,100,2719,104,94
6/9/2018,8,90,2784,132,96
6/10/2018,8,72,2803,116,96
6/11/2018,8,88,3206,122,91
6/12/2018,8,73,3131,114,98
6/13/2018,8,75,3316,128,98
6/14/2018,8,96,3300,119,94
6/15/2018,8,101,2617,135,97
6/16/2018,8,107,2609,104,95
6/17/2018,8,57,3331,133,92
6/18/2018,8,80,3259,109,98
6/19/2018,8,77,2906,117,94
6/20/2018,8,93,2936,113,94
6/21/2018,8,85,2997,103,98
6/22/2018,8,103,3021,113,98
6/23/2018,8,97,3106,135,97
6/24/2018,8,59,2728,108,97
6/25/2018,8,58,2520,101,91
6/26/2018,8,74,2920,115,98
6/27/2018,8,77,3142,112,95
6/28/2018,8,86,2572,132,97
6/29/2018,8,98,2912,104,93
6/30/2018,8,110,2551,104,92
7/1/2018,8,66,2629,110,95
7/2/2018,8,96,2636,117,91
7/3/2018,8,90,2659,104,94
7/4/2018,8,88,2945,135,92
7/5/2018,8,118,2599,132,98
7/6/2018,8,110,3447,101,91
7/7/2018,8,125,2698,114,92
7/8/2018,8,66,3340,118,91
7/9/2018,8,86,3482,120,98
7/10/2018,8,88,2962,128,91
7/11/2018,8,75,3057,106,96
7/12/2018,8,98,2937,101,96
7/13/2018,8,112,3022,112,93
7/14/2018,8,131,3445,111,91
7/15/2018,8,74,3248,130,93
7/16/2018,8,79,3188,131,91
7/17/2018,8,86,3487,129,92
7/18/2018,8,98,3293,114,93
7/19/2018,8,96,2503,135,91
7/20/2018,8,102,3446,105,92
7/21/2018,8,109,2749,118,96
7/22/2018,8,76,3424,105,94
7/23/2018,8,83,2985,114,98
7/24/2018,8,99,3076,104,96
7/25/2018,8,88,2872,105,94
7/26/2018,8,94,3317,131,95
7/27/2018,8,98,3108,132,97
7/28/2018,8,113,2823,128,98
7/29/2018,8,75,3314,108,96
7/30/2018,8,79,3354,117,96
7/31/2018,8,80,3013,113,96
8/1/2018,8,85,2898,129,97
8/2/2018,8,78,2506,111,95
8/3/2018,8,106,2769,109,95
8/4/2018,8,79,3274,103,91
8/5/2018,8,53,3050,102,94
8/6/2018,8,60,3109,106,91
8/7/2018,8,66,2561,135,93
8/8/2018,8,89,2819,127,98
8/9/2018,8,91,3130,107,96
8/10/2018,8,92,3290,104,98
8/11/2018,8,80,3190,132,93
8/12/2018,8,60,3128,131,93
8/13/2018,8,72,2779,125,92
8/14/2018,8,78,2925,122,95
8/15/2018,8,89,2562,108,94
8/16/2018,8,77,3497,113,95
8/17/2018,8,104,2910,120,97
8/18/2018,8,100,2979,108,91
8/19/2018,8,59,2749,112,97
8/20/2018,8,70,2645,118,97
8/21/2018,8,76,3017,121,92
8/22/2018,8,74,2815,131,93
8/23/2018,8,76,3173,129,98
8/24/2018,8,87,2963,103,92
8/25/2018,8,100,2528,105,96
8/26/2018,8,74,3030,133,97
8/27/2018,8,87,2911,109,96
8/28/2018,8,79,3015,123,98
8/29/2018,8,79,2827,132,96
8/30/2018,8,89,3346,112,95
8/31/2018,8,95,3289,114,95
9/1/2018,8,98,3121,105,96
9/2/2018,8,57,2624,117,97
9/3/2018,8,74,2977,128,93
9/4/2018,8,59,2790,128,95
9/5/2018,8,87,2862,112,96
9/6/2018,8,80,3054,103,95
9/7/2018,8,93,3052,125,91
9/8/2018,8,99,2916,126,92
9/9/2018,8,69,3066,120,96
9/10/2018,8,75,3317,129,95
9/11/2018,8,72,3055,131,95
9/12/2018,8,74,3132,106,92
9/13/2018,8,88,3093,102,91
9/14/2018,8,85,2599,120,92
9/15/2018,8,86,2555,111,92
9/16/2018,8,70,2975,122,91
9/17/2018,8,59,2536,133,98
9/18/2018,8,75,2619,124,95
9/19/2018,8,78,3404,109,94
9/20/2018,8,72,2661,128,94
9/21/2018,8,81,3055,101,95
9/22/2018,8,86,3250,123,97
9/23/2018,8,63,2984,122,96
9/24/2018,8,71,3015,125,92
9/25/2018,8,66,2907,101,98
9/26/2018,8,78,2650,103,93
9/27/2018,8,98,2556,120,97
9/28/2018,8,83,3216,134,96
9/29/2018,8,96,2688,108,94
9/30/2018,8,50,3469,116,98
10/1/2018,8,63,3086,114,96
10/2/2018,8,61,2871,112,97
10/3/2018,8,75,3334,109,93
10/4/2018,8,85,2700,122,98
10/5/2018,8,70,2516,106,94
10/6/2018,8,88,2513,134,91
10/7/2018,8,60,3445,103,95
10/8/2018,8,62,2653,134,95
10/9/2018,8,72,3421,118,98
10/10/2018,8,66,2567,132,92
10/11/2018,8,72,3307,107,93
10/12/2018,8,70,2751,117,92
10/13/2018,8,68,3181,123,91
10/14/2018,8,63,3446,124,94
10/15/2018,8,59,2831,118,97
10/16/2018,8,59,2784,106,92
10/17/2018,8,63,3100,129,97
10/18/2018,8,62,2642,133,94
10/19/2018,8,95,3025,130,92
10/20/2018,8,92,3352,113,96
10/21/2018,8,48,2796,134,94
10/22/2018,8,60,2687,110,97
10/23/2018,8,65,3483,102,91
10/24/2018,8,62,3208,104,95
10/25/2018,8,76,3201,124,93
10/26/2018,8,69,3478,113,94
10/27/2018,8,85,2871,125,96
10/28/2018,8,47,3287,116,93
10/29/2018,8,77,2920,107,92
10/30/2018,8,80,2950,118,94
10/31/2018,8,67,3420,107,96
11/1/2018,8,81,3062,111,93
11/2/2018,8,93,3494,122,93
11/3/2018,8,92,3489,129,92
11/4/2018,8,61,3303,109,98
11/5/2018,8,60,3458,113,98
11/6/2018,8,68,2843,130,92
11/7/2018,8,66,2951,122,93
11/8/2018,8,84,3393,103,98
11/9/2018,8,82,3155,124,97
11/10/2018,8,79,3219,128,96
11/11/2018,8,55,2996,113,96
11/12/2018,8,86,2755,105,97
11/13/2018,8,67,3401,119,94
11/14/2018,8,77,3313,135,98
11/15/2018,8,96,3102,126,91
11/16/2018,8,76,2783,132,93
11/17/2018,8,87,2724,124,92
11/18/2018,8,61,2622,115,91
11/19/2018,8,70,2720,121,96
11/20/2018,8,56,3248,115,95
11/21/2018,8,73,2736,119,96
11/22/2018,8,60,3079,115,98
11/23/2018,8,92,3029,130,91
11/24/2018,8,90,3024,103,93
11/25/2018,8,77,3402,107,94
11/26/2018,8,68,3442,110,93
11/27/2018,8,77,3280,133,98
11/28/2018,8,70,2946,107,91
11/29/2018,8,86,3087,134,97
11/30/2018,8,103,2789,115,98
12/1/2018,8,69,2837,101,91
12/2/2018,8,52,3448,135,92
12/3/2018,8,48,2733,126,95
12/4/2018,8,56,2831,114,95
12/5/2018,8,58,2994,107,95
12/6/2018,8,70,3266,119,95
12/7/2018,8,66,2566,124,92
12/8/2018,8,68,3179,131,97
12/9/2018,8,44,2632,126,93
12/10/2018,8,53,2618,107,93
12/11/2018,8,51,3353,108,98
12/12/2018,8,51,3094,123,92
12/13/2018,8,55,3021,116,97
12/14/2018,8,50,3416,122,93
12/15/2018,8,70,2894,118,91
12/16/2018,8,52,2967,104,93
12/17/2018,8,61,2860,129,94
12/18/2018,8,56,3395,112,98
12/19/2018,8,57,3156,107,93
12/20/2018,8,58,2973,109,91
12/21/2018,8,65,2644,105,92
12/22/2018,8,47,2822,106,97
12/23/2018,8,44,2647,118,96
12/24/2018,8,45,3447,119,94
12/25/2018,8,55,3199,124,92
12/26/2018,8,57,2970,126,95
12/27/2018,8,45,3482,124,98
12/28/2018,8,64,2810,111,92
12/29/2018,8,50,2682,124,96
12/30/2018,8,41,2880,102,93
12/31/2018,8,46,3257,103,91
1/1/2019,8,58,3399,127,91
1/2/2019,8,58,2680,128,92
1/3/2019,8,59,2925,111,93
1/4/2019,8,71,3193,114,98
1/5/2019,8,70,2873,116,96
1/6/2019,8,41,3098,112,95
1/7/2019,8,58,3225,116,94
1/8/2019,8,38,2844,104,98
1/9/2019,8,52,2663,104,92
1/10/2019,8,66,3409,135,97
1/11/2019,8,61,2641,101,97
1/12/2019,8,56,3089,120,95
1/13/2019,8,39,2991,117,94
1/14/2019,8,52,2656,101,95
1/15/2019,8,58,3384,102,91
1/16/2019,8,46,2984,112,95
1/17/2019,8,74,2873,128,92
1/18/2019,8,67,3159,132,93
1/19/2019,8,68,3210,134,98
1/20/2019,8,36,3028,111,96
1/21/2019,8,58,3393,129,91
1/22/2019,8,65,3443,113,93
1/23/2019,8,49,3249,133,98
1/24/2019,8,65,3310,135,94
1/25/2019,8,72,2993,107,94
1/26/2019,8,67,2626,107,96
1/27/2019,8,51,2768,104,92
1/28/2019,8,55,2998,106,95
1/29/2019,8,43,3378,128,95
1/30/2019,8,49,2644,133,96
1/31/2019,8,51,3411,108,93
2/1/2019,8,69,3009,124,97
2/2/2019,8,72,3332,123,94
2/3/2019,8,53,3329,124,95
2/4/2019,8,48,3161,109,98
2/5/2019,8,64,3165,106,97
2/6/2019,8,73,2669,105,96
2/7/2019,8,74,2645,130,97
2/8/2019,8,66,3357,132,97
2/9/2019,8,84,2595,132,97
2/10/2019,8,56,2786,110,91
2/11/2019,8,64,3478,110,93
2/12/2019,8,53,2532,124,97
2/13/2019,8,67,3121,104,94
2/14/2019,8,59,3264,116,96
2/15/2019,8,68,2962,114,94
2/16/2019,8,92,3484,106,95
2/17/2019,8,47,3051,131,91
2/18/2019,8,73,2605,120,93
2/19/2019,8,56,3255,114,96
2/20/2019,8,65,3261,135,97
2/21/2019,8,60,2709,106,97
2/22/2019,8,83,2673,132,93
2/23/2019,8,79,2773,125,96
2/24/2019,8,58,3421,132,92
2/25/2019,8,57,2691,130,94
2/26/2019,8,61,2926,124,97
2/27/2019,8,68,2528,130,93
2/28/2019,8,66,3434,121,98
3/1/2019,8,107,3161,123,96
3/2/2019,8,102,2998,108,96
3/3/2019,8,64,2954,107,94
3/4/2019,8,66,2641,103,92
3/5/2019,8,89,3252,121,94
3/6/2019,8,77,2745,121,94
3/7/2019,8,93,3266,114,96
3/8/2019,8,85,2732,119,94
3/9/2019,8,76,2596,128,98
3/10/2019,8,49,2536,133,93
3/11/2019,8,83,3393,110,91
3/12/2019,8,57,3404,134,92
3/13/2019,8,73,3373,115,97
3/14/2019,8,89,2782,126,96
3/15/2019,8,97,2955,104,95
3/16/2019,8,80,2855,128,91
3/17/2019,8,47,3059,134,91
3/18/2019,8,66,3069,124,97
3/19/2019,8,61,2572,135,96
3/20/2019,8,87,2659,104,93
3/21/2019,8,83,3211,114,96
3/22/2019,8,89,2750,115,96
3/23/2019,8,85,2713,108,98
3/24/2019,8,46,3488,111,98
3/25/2019,8,60,3060,132,94
3/26/2019,8,57,2794,103,92
3/27/2019,8,79,3140,132,97
3/28/2019,8,83,2996,131,96
3/29/2019,8,77,2670,133,98
3/30/2019,8,90,2602,114,93
3/31/2019,8,50,3246,121,91
4/1/2019,8,87,2560,110,91
4/2/2019,8,76,3240,117,94
4/3/2019,8,98,3459,104,95
4/4/2019,8,83,2817,133,95
4/5/2019,8,103,2638,123,93
4/6/2019,8,114,2982,128,95
4/7/2019,8,53,3353,125,92
4/8/2019,8,96,3438,117,96
4/9/2019,8,91,3389,106,95
4/10/2019,8,75,3194,112,91
4/11/2019,8,92,3368,124,97
4/12/2019,8,98,2509,134,97
4/13/2019,8,115,3265,104,96
4/14/2019,8,70,2801,119,97
4/15/2019,8,65,3253,104,97
4/16/2019,8,87,2786,122,93
4/17/2019,8,95,3276,101,91
4/18/2019,8,103,2549,117,98
4/19/2019,8,86,2750,109,93
4/20/2019,8,100,2613,109,95
4/21/2019,8,72,3198,119,91
4/22/2019,8,82,2502,121,92
4/23/2019,8,83,3359,116,91
4/24/2019,8,84,2564,103,94
4/25/2019,8,113,2685,115,97
4/26/2019,8,105,3271,117,93
4/27/2019,8,114,3187,117,96
4/28/2019,8,94,3066,125,97
4/29/2019,8,85,3428,124,92
4/30/2019,8,99,2527,110,92
5/1/2019,8,80,2728,135,96
5/2/2019,8,112,2679,124,94
5/3/2019,8,106,3049,116,94
5/4/2019,8,116,2884,127,93
5/5/2019,8,99,3353,114,92
5/6/2019,8,86,3104,127,94
5/7/2019,8,89,2861,104,97
5/8/2019,8,96,3077,109,93
5/9/2019,8,98,3399,111,95
5/10/2019,8,103,2568,129,92
5/11/2019,8,93,3478,135,91
5/12/2019,8,73,3310,104,92
5/13/2019,8,92,3367,115,97
5/14/2019,8,85,2729,128,97
5/15/2019,8,107,2971,123,92
5/16/2019,8,87,2555,106,98
5/17/2019,8,89,3208,114,96
5/18/2019,8,109,3269,117,97
5/19/2019,8,58,2971,125,95
5/20/2019,8,87,3089,105,98
5/21/2019,8,99,2669,125,91
5/22/2019,8,97,3451,108,95
5/23/2019,8,115,3430,120,95
5/24/2019,8,106,2833,112,95
5/25/2019,8,105,3442,131,96
5/26/2019,8,81,2704,119,92
5/27/2019,8,88,3142,116,93
5/28/2019,8,93,2673,126,96
5/29/2019,8,97,3427,125,95
5/30/2019,8,111,2945,102,97
5/31/2019,8,110,2672,125,92
6/1/2019,8,112,2655,126,97
6/2/2019,8,85,3032,110,95
6/3/2019,8,75,2549,121,98
6/4/2019,8,94,3084,117,92
6/5/2019,8,101,2821,104,97
6/6/2019,8,105,2727,108,95
6/7/2019,8,118,3360,102,94
6/8/2019,8,102,3317,135,92
6/9/2019,8,81,3427,132,94
6/10/2019,8,75,2774,133,97
6/11/2019,8,88,3232,109,94
6/12/2019,8,97,3349,117,93
6/13/2019,8,101,2835,106,94
6/14/2019,8,123,2855,105,92
6/15/2019,8,119,3402,120,93
6/16/2019,8,92,2861,127,96
6/17/2019,8,94,3263,123,95
6/18/2019,8,98,3013,107,91
6/19/2019,8,108,3162,120,97
6/20/2019,8,135,2717,113,93
6/21/2019,8,100,3325,104,97
6/22/2019,8,136,3406,128,96
6/23/2019,8,76,3267,122,92
6/24/2019,8,102,2687,132,95
6/25/2019,8,93,3494,106,92
6/26/2019,8,100,3210,126,94
6/27/2019,8,90,2674,133,91
6/28/2019,8,120,2970,122,93
6/29/2019,8,126,2751,124,97
6/30/2019,8,75,2612,109,94
7/1/2019,8,105,2903,128,95
7/2/2019,8,120,2508,126,95
7/3/2019,8,101,2602,119,91
7/4/2019,8,110,3309,130,95
7/5/2019,8,127,3150,131,92
7/6/2019,8,112,2701,124,91
7/7/2019,8,92,3266,132,98
7/8/2019,8,117,3305,107,94
7/9/2019,8,89,2627,103,91
7/10/2019,8,104,2903,108,96
7/11/2019,8,121,3448,118,91
7/12/2019,8,135,3325,104,92
7/13/2019,8,116,3399,102,98
7/14/2019,8,83,2872,121,97
7/15/2019,8,103,3286,119,93
7/16/2019,8,110,3426,112,91
7/17/2019,8,108,3399,104,95
7/18/2019,8,103,3248,101,96
7/19/2019,8,112,2607,132,96
7/20/2019,8,138,3356,112,98
7/21/2019,8,109,3031,121,97
7/22/2019,8,95,2786,134,91
7/23/2019,8,94,2798,124,92
7/24/2019,8,94,2652,123,95
7/25/2019,8,114,2922,133,98
7/26/2019,8,133,2546,124,96
7/27/2019,8,127,3007,122,95
7/28/2019,8,95,2989,115,91
7/29/2019,8,111,3056,111,96
7/30/2019,8,103,2719,122,95
7/31/2019,8,117,2721,121,98
8/1/2019,8,100,3082,127,96
8/2/2019,8,91,2535,127,92
8/3/2019,8,113,3470,110,96
8/4/2019,8,80,3049,111,95
8/5/2019,8,83,3424,117,91
8/6/2019,8,82,2698,117,91
8/7/2019,8,90,2979,132,93
8/8/2019,8,96,2634,128,95
8/9/2019,8,102,3202,102,92
8/10/2019,8,106,2986,127,94
8/11/2019,8,83,3153,121,97
8/12/2019,8,85,2654,102,95
8/13/2019,8,92,3452,103,95
8/14/2019,8,100,3140,113,92
8/15/2019,8,99,2790,127,96
8/16/2019,8,128,2947,116,98
8/17/2019,8,103,2518,115,91
8/18/2019,8,74,3323,133,98
8/19/2019,8,102,2738,119,91
8/20/2019,8,84,2760,101,91
8/21/2019,8,98,2717,106,98
8/22/2019,8,77,2624,108,94
8/23/2019,8,105,2966,114,92
8/24/2019,8,105,3005,116,92
8/25/2019,8,83,3500,120,97
8/26/2019,8,95,3106,109,97
8/27/2019,8,73,2797,120,91
8/28/2019,8,97,2707,135,98
8/29/2019,8,104,3215,122,98
8/30/2019,8,121,2704,101,93
8/31/2019,8,105,3442,134,92
9/1/2019,8,47,2919,114,98
9/2/2019,8,85,3100,133,91
9/3/2019,8,91,2599,132,92
9/4/2019,8,73,2758,108,91
9/5/2019,8,107,3198,109,93
9/6/2019,8,103,3094,128,95
9/7/2019,8,118,2808,119,94
9/8/2019,8,67,3249,135,98
9/9/2019,8,71,3379,111,93
9/10/2019,8,90,3164,120,92
9/11/2019,8,73,3298,102,96
9/12/2019,8,95,3385,116,98
9/13/2019,8,101,2788,117,96
9/14/2019,8,103,2502,123,96
9/15/2019,8,57,2689,106,94
9/16/2019,8,83,3028,105,94
9/17/2019,8,82,2847,105,94
9/18/2019,8,89,3054,135,92
9/19/2019,8,92,2651,123,96
9/20/2019,8,89,2856,113,93
9/21/2019,8,90,2614,107,98
9/22/2019,8,67,2536,133,93
9/23/2019,8,100,2801,101,92
9/24/2019,8,84,3421,135,97
9/25/2019,8,84,2905,113,97
9/26/2019,8,82,2888,131,93
9/27/2019,8,92,3235,129,94
9/28/2019,8,105,2515,116,98
9/29/2019,8,78,2850,130,93
9/30/2019,8,73,3401,107,97
10/1/2019,8,71,3196,115,93
10/2/2019,8,88,2935,103,96
10/3/2019,8,92,3043,110,91
10/4/2019,8,96,3313,126,98
10/5/2019,8,108,2878,106,96
10/6/2019,8,59,3226,134,97
10/7/2019,8,85,2731,115,93
10/8/2019,8,74,2983,129,95
10/9/2019,8,85,2637,123,94
10/10/2019,8,78,3372,115,93
10/11/2019,8,104,2773,102,95
10/12/2019,8,101,2558,121,92
10/13/2019,8,76,3305,115,98
10/14/2019,8,80,2970,108,94
10/15/2019,8,58,3279,127,98
10/16/2019,8,72,2777,109,92
10/17/2019,8,82,3427,131,97
10/18/2019,8,87,2572,114,93
10/19/2019,8,92,2845,127,94
10/20/2019,8,58,2554,110,95
10/21/2019,8,89,2850,110,96
10/22/2019,8,80,3282,115,91
10/23/2019,8,65,2972,102,94
10/24/2019,8,83,2935,126,96
10/25/2019,8,113,2885,117,96
10/26/2019,8,99,3284,126,97
10/27/2019,8,75,2645,127,91
10/28/2019,8,73,3495,109,96
10/29/2019,8,74,2547,101,98
10/30/2019,8,85,3176,120,92
10/31/2019,8,84,2748,122,94
11/1/2019,8,86,2590,129,95
11/2/2019,8,106,3324,121,98
11/3/2019,8,81,3391,122,91
11/4/2019,8,95,3421,112,94
11/5/2019,8,86,2536,104,98
11/6/2019,8,82,2933,126,91
11/7/2019,8,99,3170,132,94
11/8/2019,8,94,3019,123,93
11/9/2019,8,110,2959,109,91
11/10/2019,8,70,2913,112,97
11/11/2019,8,86,3200,135,98
11/12/2019,8,69,2754,109,93
11/13/2019,8,88,3430,101,97
11/14/2019,8,95,2691,118,96
11/15/2019,8,117,2693,127,92
11/16/2019,8,98,2829,117,95
11/17/2019,8,69,2959,124,91
11/18/2019,8,87,3034,134,91
11/19/2019,8,70,3484,117,93
11/20/2019,8,85,2535,122,97
11/21/2019,8,92,2582,109,92
11/22/2019,8,122,3234,130,92
11/23/2019,8,107,2939,112,93
11/24/2019,8,82,2603,133,93
11/25/2019,8,96,2950,132,92
11/26/2019,8,81,3087,119,91
11/27/2019,8,99,3004,125,98
11/28/2019,8,93,2650,135,94
11/29/2019,8,78,3280,115,97
11/30/2019,8,110,2662,133,96
12/1/2019,8,53,3479,130,92
12/2/2019,8,62,3113,102,91
12/3/2019,8,51,2594,101,94
12/4/2019,8,66,2613,111,92
12/5/2019,8,60,3289,120,97
12/6/2019,8,64,3362,122,95
12/7/2019,8,68,2969,127,98
12/8/2019,8,50,3288,102,96
12/9/2019,8,52,3460,128,95
12/10/2019,8,54,2801,131,96
12/11/2019,8,63,2871,127,95
12/12/2019,8,52,2517,102,97
12/13/2019,8,65,3069,120,91
12/14/2019,8,89,2858,121,92
12/15/2019,8,61,3020,104,97
12/16/2019,8,53,2605,122,93
12/17/2019,8,73,2549,132,93
12/18/2019,8,53,3033,127,94
12/19/2019,8,85,2777,128,95
12/20/2019,8,78,2927,114,91
12/21/2019,8,81,3325,116,94
12/22/2019,8,53,3436,103,94
12/23/2019,8,64,3279,130,98
12/24/2019,8,48,2797,108,95
12/25/2019,8,64,2811,121,97
12/26/2019,8,68,3389,104,91
12/27/2019,8,73,2931,121,94
12/28/2019,8,56,2816,133,92
12/29/2019,8,54,3221,135,98
12/30/2019,8,55,3057,101,91
12/31/2019,8,47,3404,115,92
1/1/2020,8,59,3229,113,95
1/2/2020,8,60,3045,109,96
1/3/2020,8,59,2834,127,98
1/4/2020,8,62,2968,126,97
1/5/2020,8,47,2931,118,96
1/6/2020,8,51,3213,123,91
1/7/2020,8,59,3236,113,93
1/8/2020,8,68,2865,110,94
1/9/2020,8,61,2882,123,92
1/10/2020,8,67,3066,133,92
1/11/2020,8,76,3308,124,98
1/12/2020,8,53,3255,123,91
1/13/2020,8,59,3149,106,93
1/14/2020,8,50,3046,110,95
1/15/2020,8,55,2621,121,95
1/16/2020,8,46,3422,132,92
1/17/2020,8,87,2574,109,96
1/18/2020,8,69,3417,116,97
1/19/2020,8,53,3312,128,97
1/20/2020,8,54,3213,121,95
1/21/2020,8,54,2637,113,95
1/22/2020,8,50,3393,135,91
1/23/2020,8,56,2939,126,97
1/24/2020,8,66,2954,133,98
1/25/2020,8,61,3495,118,92
1/26/2020,8,45,3103,111,96
1/27/2020,8,54,2658,130,96
1/28/2020,8,71,2623,119,92
1/29/2020,8,66,3340,123,96
1/30/2020,8,56,2855,110,97
1/31/2020,8,75,3316,120,96
2/1/2020,8,69,2506,116,92
2/2/2020,8,37,2531,128,97
2/3/2020,8,63,2638,135,94
2/4/2020,8,67,2725,131,93
2/5/2020,8,72,3498,110,94
2/6/2020,8,63,3159,118,91
2/7/2020,8,67,2504,118,97
2/8/2020,8,90,2669,118,93
2/9/2020,8,61,3205,124,92
2/10/2020,8,63,2925,117,97
2/11/2020,8,70,2519,133,96
2/12/2020,8,57,3112,126,93
2/13/2020,8,60,2601,107,97
2/14/2020,8,74,3042,121,96
2/15/2020,8,84,3349,121,92
2/16/2020,8,51,2645,133,96
2/17/2020,8,77,2934,117,95
2/18/2020,8,62,3288,103,92
2/19/2020,8,68,3044,108,96
2/20/2020,8,70,3028,122,95
2/21/2020,8,71,3215,101,91
2/22/2020,8,89,2717,128,94
2/23/2020,8,60,3404,132,92
2/24/2020,8,45,3008,101,95
2/25/2020,8,53,3358,128,96
2/26/2020,8,75,3030,115,91
2/27/2020,8,59,2504,105,91
2/28/2020,8,77,3411,125,97
3/1/2020,8,107,3004,116,98
3/2/2020,8,67,2637,117,95
3/3/2020,8,70,3190,129,95
3/4/2020,8,70,2797,128,96
3/5/2020,8,91,3327,123,97
3/6/2020,8,75,3295,105,94
3/7/2020,8,103,2541,107,94
3/8/2020,8,87,2641,103,93
3/9/2020,8,69,2648,127,91
3/10/2020,8,57,2952,129,94
3/11/2020,8,85,2822,105,97
3/12/2020,8,73,3198,110,96
3/13/2020,8,76,3378,106,93
3/14/2020,8,63,2825,111,95
3/15/2020,8,91,3209,122,91
3/16/2020,8,52,2792,134,96
3/17/2020,8,71,2951,113,98
3/18/2020,8,82,2859,116,97
3/19/2020,8,75,2955,104,92
3/20/2020,8,86,2735,103,98
3/21/2020,8,95,3130,131,95
3/22/2020,8,92,3254,114,94
3/23/2020,8,71,3025,108,92
3/24/2020,8,83,2919,102,97
3/25/2020,8,80,2508,126,94
3/26/2020,8,74,2633,119,97
3/27/2020,8,81,3223,103,91
3/28/2020,8,80,2603,110,96
3/29/2020,8,94,2912,113,92
3/30/2020,8,66,2731,113,91
3/31/2020,8,82,2687,125,93
4/1/2020,8,80,3129,105,96
4/2/2020,8,89,2807,106,98
4/3/2020,8,84,2807,117,92
4/4/2020,8,117,2805,122,98
4/5/2020,8,118,3245,110,91
4/6/2020,8,73,3039,110,97
4/7/2020,8,80,3295,127,92
4/8/2020,8,89,2763,105,94
4/9/2020,8,102,2515,102,94
4/10/2020,8,92,2591,129,95
4/11/2020,8,108,2791,132,95
4/12/2020,8,120,2844,132,92
4/13/2020,8,66,3393,108,94
4/14/2020,8,83,2930,131,92
4/15/2020,8,87,2915,134,96
4/16/2020,8,115,3251,131,92
4/17/2020,8,103,2821,134,95
4/18/2020,8,101,2886,115,96
4/19/2020,8,101,3120,107,96
4/20/2020,8,58,2956,101,96
4/21/2020,8,103,2677,117,92
4/22/2020,8,84,2817,117,93
4/23/2020,8,87,2550,127,92
4/24/2020,8,102,2990,135,92
4/25/2020,8,95,3270,133,91
4/26/2020,8,129,2896,103,94
4/27/2020,8,75,3474,112,95
4/28/2020,8,95,3415,114,98
4/29/2020,8,93,3272,102,92
4/30/2020,8,119,3038,119,95
5/1/2020,8,101,2607,129,92
5/2/2020,8,125,3352,129,98
5/3/2020,8,132,3464,135,97
5/4/2020,8,82,3432,124,92
5/5/2020,8,107,3232,109,93
5/6/2020,8,91,2959,127,97
5/7/2020,8,89,2655,133,96
5/8/2020,8,92,2873,104,98
5/9/2020,8,117,3307,119,93
5/10/2020,8,115,3273,105,93
5/11/2020,8,74,2747,109,96
5/12/2020,8,87,3057,113,97
5/13/2020,8,95,2789,113,92
5/14/2020,8,108,2916,129,94
5/15/2020,8,100,2738,110,98
5/16/2020,8,104,2732,134,94
5/17/2020,8,128,2746,125,93
5/18/2020,8,79,3023,134,98
5/19/2020,8,91,2501,135,94
5/20/2020,8,108,2515,134,94
5/21/2020,8,100,3173,134,95
5/22/2020,8,107,3153,119,92
5/23/2020,8,101,3286,112,92
5/24/2020,8,101,2589,128,94
5/25/2020,8,88,3198,124,91
5/26/2020,8,86,3058,122,97
5/27/2020,8,91,3483,127,95
5/28/2020,8,120,3200,111,95
5/29/2020,8,98,3152,106,94
5/30/2020,8,108,2794,126,98
5/31/2020,8,128,3263,107,93
6/1/2020,8,113,3074,128,91
6/2/2020,8,94,2679,114,94
6/3/2020,8,73,3493,107,95
6/4/2020,8,86,2861,129,91
6/5/2020,8,115,2775,116,92
6/6/2020,8,133,3191,117,93
6/7/2020,8,149,2715,125,92
6/8/2020,8,87,3327,125,97
6/9/2020,8,98,3154,113,97
6/10/2020,8,103,3156,133,93
6/11/2020,8,94,3289,118,96
6/12/2020,8,97,3203,104,93
6/13/2020,8,123,3224,125,98
6/14/2020,8,127,3309,116,96
6/15/2020,8,84,3325,101,92
6/16/2020,8,92,2532,127,96
6/17/2020,8,98,3479,108,92
6/18/2020,8,123,2690,134,94
6/19/2020,8,119,3095,104,95
6/20/2020,8,97,3171,133,94
6/21/2020,8,144,3292,112,96
6/22/2020,8,97,3184,119,96
6/23/2020,8,88,3131,111,98
6/24/2020,8,98,3152,126,95
6/25/2020,8,109,3345,110,92
6/26/2020,8,106,3049,117,97
